"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"63","GTD","Cooper MacNeil","12","53.525","14:41.143","Green","Track","0.468","0.833","9.949","10.716","13.683","5.670","9.420","2.786","147.994"
"86","GTD","Katherine Legge","12","53.338","14:41.933","Green","Track","0.474","0.845","9.987","10.900","13.681","5.373","9.282","2.796","146.121"
"33","GTD","Ben Keating","12","52.916","14:42.915","Green","Track","0.468","0.834","9.887","10.609","13.777","5.388","9.180","2.773","147.994"
"44","GTD","John Potter","12","54.562","14:50.144","Green","Track","0.479","0.852","10.332","10.855","14.095","5.666","9.468","2.815","144.596"
"3","GTLM","Antonio Garcia","13","51.388","15:19.843","Green","Track","0.459","0.826","9.703","10.267","13.342","5.199","8.901","2.691","150.896"
"912","GTLM","Laurens Vanthoor","13","51.419","15:20.527","Green","Track","0.458","0.832","9.684","10.369","13.321","5.235","8.834","2.686","151.226"
"4","GTLM","Tommy Milner","13","51.479","15:20.945","Green","Track","0.455","0.812","9.648","10.411","13.313","5.243","8.908","2.689","152.223"
"66","GTLM","Dirk Mueller","13","51.642","15:21.391","Green","Track","0.453","0.825","9.793","10.464","13.489","5.165","8.781","2.672","152.895"
"24","GTLM","John Edwards","13","52.104","15:23.298","Green","Track","0.460","0.853","9.782","10.382","13.766","5.302","8.880","2.679","150.568"
"67","GTLM","Richard Westbrook","13","52.075","15:23.664","Green","Track","0.454","0.812","9.808","10.392","13.503","5.523","8.906","2.677","152.558"
"25","GTLM","Connor De Phillippi","13","51.945","15:24.379","Green","Track","0.476","0.883","9.772","10.304","13.573","5.267","8.992","2.678","145.507"
"911","GTLM","Patrick Pilet","13","51.841","15:25.343","Green","Track","0.463","0.829","9.796","10.407","13.361","5.288","8.997","2.700","149.593"
"58","GTD","Patrick Long","13","53.233","15:30.563","Green","Track","0.472","0.842","9.900","10.729","13.866","5.405","9.242","2.777","146.740"
"15","GTD","Jack Hawksworth","13","52.957","15:31.670","Green","Track","0.471","0.841","9.823","10.624","13.885","5.398","9.164","2.751","147.052"
"14","GTD","Dominik Baumann","13","53.465","15:32.951","Green","Track","0.469","0.837","9.994","10.791","13.956","5.463","9.195","2.760","147.679"
"48","GTD","Bryan Sellers","13","53.145","15:33.995","Green","Track","0.472","0.842","9.913","10.577","13.792","5.414","9.333","2.802","146.740"
"63","GTD","Cooper MacNeil","13","53.410","15:34.553","Green","Track","0.471","0.839","10.037","10.697","13.854","5.466","9.276","2.770","147.052"
"86","GTD","Katherine Legge","13","53.547","15:35.480","Green","Track","0.474","0.844","10.012","10.783","13.895","5.456","9.296","2.787","146.121"
"33","GTD","Ben Keating","13","53.092","15:36.007","Green","Track","0.469","0.837","9.828","10.645","13.776","5.450","9.323","2.764","147.679"
"44","GTD","John Potter","13","53.964","15:44.108","Green","Track","0.478","0.852","10.104","10.652","13.977","5.606","9.477","2.818","144.898"
"3","GTLM","Antonio Garcia","14","51.463","16:11.306","Green","Track","0.458","0.820","9.737","10.277","13.356","5.200","8.914","2.701","151.226"
"912","GTLM","Laurens Vanthoor","14","51.431","16:11.958","Green","Track","0.458","0.841","9.708","10.335","13.213","5.302","8.887","2.687","151.226"
"4","GTLM","Tommy Milner","14","51.446","16:12.391","Green","Track","0.456","0.815","9.655","10.395","13.292","5.235","8.917","2.681","151.889"
"66","GTLM","Dirk Mueller","14","51.606","16:12.997","Green","Track","0.453","0.818","9.805","10.388","13.436","5.285","8.758","2.663","152.895"
"24","GTLM","John Edwards","14","51.494","16:14.792","Green","Track","0.457","0.845","9.661","10.357","13.461","5.227","8.820","2.666","151.557"
"67","GTLM","Richard Westbrook","14","51.498","16:15.162","Green","Track","0.453","0.811","9.763","10.372","13.397","5.202","8.833","2.667","152.895"
"25","GTLM","Connor De Phillippi","14","51.909","16:16.288","Green","Track","0.474","0.881","9.706","10.416","13.552","5.232","8.967","2.681","146.121"
"911","GTLM","Patrick Pilet","14","51.800","16:17.143","Green","Track","0.461","0.823","9.770","10.423","13.346","5.250","9.013","2.714","150.242"
"58","GTD","Patrick Long","14","53.170","16:23.733","Green","Track","0.472","0.842","9.949","10.697","13.749","5.418","9.254","2.789","146.740"
"15","GTD","Jack Hawksworth","14","53.136","16:24.806","Green","Track","0.467","0.834","9.864","10.657","13.956","5.395","9.193","2.770","148.311"
"14","GTD","Dominik Baumann","14","53.319","16:26.270","Green","Track","0.468","0.835","9.930","10.746","13.884","5.434","9.236","2.786","147.994"
"48","GTD","Bryan Sellers","14","53.223","16:27.218","Green","Track","0.473","0.846","10.002","10.523","13.868","5.424","9.294","2.793","146.430"
"63","GTD","Cooper MacNeil","14","53.374","16:27.927","Green","Track","0.469","0.837","9.984","10.691","13.814","5.453","9.336","2.790","147.679"
"86","GTD","Katherine Legge","14","53.454","16:28.934","Green","Track","0.472","0.842","10.088","10.784","13.800","5.439","9.249","2.780","146.740"
"33","GTD","Ben Keating","14","53.247","16:29.254","Green","Track","0.467","0.833","9.946","10.780","13.753","5.467","9.244","2.757","148.311"
"44","GTD","John Potter","14","54.039","16:38.147","Green","Track","0.477","0.849","10.113","10.721","14.102","5.585","9.389","2.803","145.202"
"3","GTLM","Antonio Garcia","15","51.343","17:02.649","Green","Track","0.460","0.820","9.709","10.270","13.338","5.196","8.866","2.684","150.568"
"912","GTLM","Laurens Vanthoor","15","51.384","17:03.342","Green","Track","0.457","0.850","9.750","10.363","13.200","5.222","8.861","2.681","151.557"
"4","GTLM","Tommy Milner","15","51.430","17:03.821","Green","Track","0.456","0.824","9.714","10.417","13.293","5.194","8.860","2.672","151.889"
"66","GTLM","Dirk Mueller","15","51.359","17:04.356","Green","Track","0.452","0.813","9.599","10.364","13.457","5.184","8.808","2.682","153.233"
"24","GTLM","John Edwards","15","51.738","17:06.530","Green","Track","0.456","0.845","9.747","10.360","13.559","5.264","8.838","2.669","151.889"
"67","GTLM","Richard Westbrook","15","51.682","17:06.844","Green","Track","0.452","0.809","9.761","10.411","13.434","5.301","8.848","2.666","153.233"
"25","GTLM","Connor De Phillippi","15","51.672","17:07.960","Green","Track","0.465","0.864","9.684","10.319","13.553","5.234","8.884","2.669","148.949"
"911","GTLM","Patrick Pilet","15","51.793","17:08.936","Green","Track","0.461","0.832","9.823","10.379","13.308","5.237","9.044","2.709","150.242"
"58","GTD","Patrick Long","15","52.956","17:16.689","Green","Track","0.474","0.844","9.927","10.741","13.754","5.358","9.102","2.756","146.121"
"15","GTD","Jack Hawksworth","15","53.163","17:17.969","Green","Track","0.470","0.840","9.892","10.632","14.026","5.380","9.163","2.760","147.365"
"14","GTD","Dominik Baumann","15","53.298","17:19.568","Green","Track","0.472","0.841","9.977","10.705","13.849","5.453","9.231","2.770","146.740"
"48","GTD","Bryan Sellers","15","53.324","17:20.542","Green","Track","0.473","0.844","10.012","10.532","13.873","5.426","9.360","2.804","146.430"
"63","GTD","Cooper MacNeil","15","53.332","17:21.259","Green","Track","0.472","0.841","10.029","10.667","13.801","5.434","9.310","2.778","146.740"
"86","GTD","Katherine Legge","15","53.428","17:22.362","Green","Track","0.471","0.840","10.057","10.674","13.812","5.389","9.404","2.781","147.052"
"33","GTD","Ben Keating","15","53.554","17:22.808","Green","Track","0.467","0.834","10.059","10.818","13.999","5.420","9.204","2.753","148.311"
"44","GTD","John Potter","15","53.815","17:31.962","Green","Track","0.473","0.846","10.085","10.639","14.045","5.545","9.384","2.798","146.430"
"3","GTLM","Antonio Garcia","16","51.365","17:54.014","Green","Track","0.456","0.817","9.728","10.278","13.378","5.165","8.849","2.694","151.889"
"912","GTLM","Laurens Vanthoor","16","51.405","17:54.747","Green","Track","0.458","0.852","9.667","10.309","13.271","5.277","8.888","2.683","151.226"
"4","GTLM","Tommy Milner","16","51.326","17:55.147","Green","Track","0.453","0.824","9.638","10.376","13.229","5.235","8.896","2.675","152.895"
"66","GTLM","Dirk Mueller","16","51.292","17:55.648","Green","Track","0.455","0.813","9.655","10.267","13.388","5.251","8.807","2.656","152.223"
"24","GTLM","John Edwards","16","51.595","17:58.125","Green","Track","0.453","0.836","9.749","10.451","13.431","5.186","8.826","2.663","152.895"
"67","GTLM","Richard Westbrook","16","51.663","17:58.507","Green","Track","0.452","0.808","9.845","10.385","13.451","5.226","8.831","2.665","153.233"
"25","GTLM","Connor De Phillippi","16","51.640","17:59.600","Green","Track","0.469","0.871","9.625","10.368","13.564","5.192","8.877","2.674","147.679"
"911","GTLM","Patrick Pilet","16","51.519","18:00.455","Green","Track","0.455","0.820","9.662","10.356","13.386","5.177","8.969","2.694","152.223"
"58","GTD","Patrick Long","16","52.679","18:09.368","Green","Track","0.468","0.836","9.806","10.584","13.638","5.391","9.189","2.767","147.994"
"15","GTD","Jack Hawksworth","16","53.220","18:11.189","Green","Track","0.468","0.835","9.890","10.679","13.897","5.401","9.271","2.779","147.994"
"14","GTD","Dominik Baumann","16","53.416","18:12.984","Green","Track","0.470","0.836","9.986","10.744","13.813","5.490","9.311","2.766","147.365"
"48","GTD","Bryan Sellers","16","53.264","18:13.806","Green","Track","0.474","0.846","10.025","10.583","13.770","5.428","9.351","2.787","146.121"
"63","GTD","Cooper MacNeil","16","53.223","18:14.482","Green","Track","0.470","0.838","9.940","10.693","13.786","5.428","9.295","2.773","147.365"
"86","GTD","Katherine Legge","16","53.378","18:15.740","Green","Track","0.471","0.840","10.183","10.738","13.723","5.400","9.247","2.776","147.052"
"33","GTD","Ben Keating","16","53.314","18:16.122","Green","Track","0.466","0.830","10.037","10.847","13.804","5.399","9.196","2.735","148.630"
"44","GTD","John Potter","16","53.815","18:25.777","Green","Track","0.473","0.846","10.062","10.559","13.975","5.662","9.440","2.798","146.430"
"3","GTLM","Antonio Garcia","17","51.320","18:45.334","Green","Track","0.458","0.820","9.739","10.208","13.304","5.216","8.881","2.694","151.226"
"912","GTLM","Laurens Vanthoor","17","51.342","18:46.089","Green","Track","0.457","0.835","9.717","10.388","13.250","5.207","8.800","2.688","151.557"
"4","GTLM","Tommy Milner","17","51.446","18:46.593","Green","Track","0.454","0.826","9.704","10.369","13.345","5.187","8.882","2.679","152.558"
"66","GTLM","Dirk Mueller","17","51.529","18:47.177","Green","Track","0.452","0.808","9.703","10.419","13.406","5.238","8.829","2.674","153.233"
"24","GTLM","John Edwards","17","51.773","18:49.898","Green","Track","0.454","0.839","9.752","10.440","13.536","5.227","8.851","2.674","152.558"
"67","GTLM","Richard Westbrook","17","51.809","18:50.316","Green","Track","0.453","0.808","9.807","10.422","13.396","5.319","8.919","2.685","152.895"
"25","GTLM","Connor De Phillippi","17","51.834","18:51.434","Green","Track","0.475","0.882","9.786","10.313","13.585","5.214","8.887","2.692","145.813"
"911","GTLM","Patrick Pilet","17","51.848","18:52.303","Green","Track","0.457","0.818","9.895","10.389","13.353","5.260","8.982","2.694","151.557"
"58","GTD","Patrick Long","17","53.004","19:02.372","Green","Track","0.470","0.841","9.971","10.628","13.711","5.392","9.208","2.783","147.365"
"15","GTD","Jack Hawksworth","17","53.450","19:04.639","Green","Track","0.471","0.841","9.952","10.675","13.959","5.488","9.289","2.775","147.052"
"14","GTD","Dominik Baumann","17","53.379","19:06.363","Green","Track","0.469","0.836","9.961","10.725","13.880","5.476","9.256","2.776","147.679"
"48","GTD","Bryan Sellers","17","53.300","19:07.106","Green","Track","0.472","0.842","9.946","10.614","13.834","5.453","9.337","2.802","146.740"
"63","GTD","Cooper MacNeil","17","53.194","19:07.676","Green","Track","0.469","0.837","9.995","10.667","13.749","5.437","9.253","2.787","147.679"
"86","GTD","Katherine Legge","17","53.475","19:09.215","Green","Track","0.471","0.839","10.054","10.779","13.793","5.481","9.269","2.789","147.052"
"33","GTD","Ben Keating","17","53.460","19:09.582","Green","Track","0.463","0.828","10.005","10.855","13.846","5.433","9.264","2.766","149.593"
"44","GTD","John Potter","17","54.013","19:19.790","Green","Track","0.474","0.845","10.204","10.731","14.044","5.557","9.337","2.821","146.121"
"3","GTLM","Antonio Garcia","18","51.319","19:36.653","Green","Track","0.458","0.819","9.694","10.275","13.265","5.213","8.897","2.698","151.226"
"912","GTLM","Laurens Vanthoor","18","51.434","19:37.523","Green","Track","0.457","0.838","9.740","10.352","13.239","5.260","8.860","2.688","151.557"
"4","GTLM","Tommy Milner","18","51.463","19:38.056","Green","Track","0.454","0.837","9.831","10.307","13.228","5.204","8.913","2.689","152.558"
"66","GTLM","Dirk Mueller","18","51.362","19:38.539","Green","Track","0.453","0.812","9.669","10.494","13.342","5.192","8.740","2.660","152.895"
"24","GTLM","John Edwards","18","51.848","19:41.746","Green","Track","0.453","0.820","9.847","10.404","13.473","5.258","8.905","2.688","152.895"
"67","GTLM","Richard Westbrook","18","51.705","19:42.021","Green","Track","0.456","0.811","9.797","10.415","13.406","5.281","8.864","2.675","151.889"
"25","GTLM","Connor De Phillippi","18","51.702","19:43.136","Green","Track","0.480","0.891","9.765","10.327","13.491","5.221","8.851","2.676","144.295"
"911","GTLM","Patrick Pilet","18","51.846","19:44.149","Green","Track","0.457","0.823","9.790","10.435","13.376","5.279","8.986","2.700","151.557"
"58","GTD","Patrick Long","18","53.061","19:55.433","Green","Track","0.473","0.844","9.864","10.632","13.877","5.401","9.193","2.777","146.430"
"15","GTD","Jack Hawksworth","18","53.249","19:57.888","Green","Track","0.470","0.840","9.923","10.693","13.901","5.390","9.256","2.776","147.365"
"14","GTD","Dominik Baumann","18","53.503","19:59.866","Green","Track","0.471","0.838","9.983","10.706","14.008","5.438","9.275","2.784","147.052"
"48","GTD","Bryan Sellers","18","53.419","20:00.525","Green","Track","0.474","0.846","9.955","10.590","13.858","5.485","9.404","2.807","146.121"
"63","GTD","Cooper MacNeil","18","53.498","20:01.174","Green","Track","0.472","0.841","10.002","10.705","13.849","5.503","9.346","2.780","146.740"
"86","GTD","Katherine Legge","18","53.556","20:02.771","Green","Track","0.472","0.841","10.126","10.874","13.816","5.397","9.244","2.786","146.740"
"33","GTD","Ben Keating","18","53.595","20:03.177","Green","Track","0.467","0.834","10.034","10.871","13.991","5.412","9.216","2.770","148.311"
"44","GTD","John Potter","18","53.428","20:13.218","Green","Track","0.477","0.850","10.036","10.586","13.890","5.498","9.295","2.796","145.202"
"3","GTLM","Antonio Garcia","19","51.554","20:28.207","Green","Track","0.459","0.818","9.749","10.245","13.327","5.220","9.014","2.722","150.896"
"912","GTLM","Laurens Vanthoor","19","51.464","20:28.987","Green","Track","0.457","0.843","9.809","10.364","13.226","5.220","8.865","2.680","151.557"
"4","GTLM","Tommy Milner","19","51.576","20:29.632","Green","Track","0.456","0.832","9.693","10.391","13.338","5.221","8.949","2.696","151.889"
"66","GTLM","Dirk Mueller","19","51.481","20:30.020","Green","Track","0.452","0.810","9.605","10.413","13.383","5.165","8.928","2.725","153.233"
"24","GTLM","John Edwards","19","51.817","20:33.563","Green","Track","0.455","0.837","9.868","10.365","13.482","5.255","8.878","2.677","152.223"
"67","GTLM","Richard Westbrook","19","51.899","20:33.920","Green","Track","0.454","0.809","9.990","10.393","13.486","5.226","8.870","2.671","152.558"
"25","GTLM","Connor De Phillippi","19","52.128","20:35.264","Green","Track","0.472","0.878","9.846","10.339","13.712","5.260","8.942","2.679","146.740"
"911","GTLM","Patrick Pilet","19","51.741","20:35.890","Green","Track","0.460","0.833","9.799","10.320","13.319","5.285","9.013","2.712","150.568"
"58","GTD","Patrick Long","19","53.001","20:48.434","Green","Track","0.473","0.842","9.942","10.666","13.728","5.426","9.158","2.766","146.430"
"15","GTD","Jack Hawksworth","19","53.550","20:51.438","Green","Track","0.471","0.840","9.895","10.821","14.096","5.429","9.233","2.765","147.052"
"14","GTD","Dominik Baumann","19","53.475","20:53.341","Green","Track","0.471","0.841","10.014","10.805","13.857","5.486","9.240","2.761","147.052"
"48","GTD","Bryan Sellers","19","53.447","20:53.972","Green","Track","0.475","0.847","10.010","10.650","13.839","5.499","9.338","2.789","145.813"
"63","GTD","Cooper MacNeil","19","53.752","20:54.926","Green","Track","0.471","0.838","10.022","10.680","13.907","5.505","9.507","2.822","147.052"
"86","GTD","Katherine Legge","19","53.726","20:56.497","Green","Track","0.472","0.842","10.218","10.941","13.741","5.439","9.294","2.779","146.740"
